"","alpha","efe_1","T","y_2","final_reg_quant","gamma_0","gamma_1","predicted"
"222",-4.21136826481556,-4.65390261227771,"t4921",-1.25157340554072,-3.43063819604407,-3.42821813795312,0.0053445397828324,-3.45309110560986
"223",-2.08254281033026,-59.5034107125774,"t4922",-26.6307253647589,-3.62016936940701,-3.43426622047523,0.00523592285026489,-3.74582148829392
"224",1.81895762529889,-72.7839046092028,"t4923",-3.91112284722099,-3.66605980084832,-3.4165978588474,0.00545613795433267,-3.8137168832502
"225",-8.46176513247038,8.90632677942004,"t4924",-1.87769689576874,-3.38378114523918,-3.42079102991968,0.00537440798030458,-3.37292479620116
"226",2.52707975435992,126.374113258864,"t4925",-2.67832640195791,-2.97787399721001,-3.42346028830022,0.00523375047534102,-2.76204971296084
"227",-7.48969217817074,54.025578190994,"t4926",-0.136169803575881,-3.22787264291214,-3.41536607595864,0.00531527727459887,-3.12820514795299
"228",-5.88677241518773,125.016158719344,"t4927",-1.43023447079413,-2.98256637688967,-3.41814314660905,0.0052278413172893,-2.76457850672727
"229",-1.13362983639172,32.7480765186898,"t4928",-1.46326391197205,-3.30139654490975,-3.4118192001165,0.00528912494414183,-3.23861053172883
"230",-3.64387841580329,-70.6927460764003,"t4929",-1.38120146358998,-3.65883385217281,-3.41980303607278,0.00543743611276189,-3.8041903264989
"231",-6.86887274187777,-53.5733151585976,"t4930",1.17580101971385,-3.59967806497371,-3.41837329703756,0.00538872616274467,-3.70706522205766
"232",0.250985685782667,-57.3780981960021,"t4931",-1.31254535453937,-3.61282540245123,-3.41688770454319,0.00544084946729911,-3.72907329954755
"233",-2.3882257350371,-118.476104049252,"t4932",0.317391474102513,-3.82394811148859,-3.41266047064926,0.00539993371579098,-4.05242357942038
"234",-3.36866690508058,-66.7590336683992,"t4933",-4.39154097856905,-3.64524100231539,-3.40983328160662,0.00539988182100875,-3.77032417390072
"235",-9.30383583012056,48.9306835916497,"t4934",-2.14836731765833,-3.24547793027057,-3.40880646527795,0.00540957623925462,-3.14411220195008
"236",1.93973358534245,46.8760779994136,"t4935",-0.329712241738332,-3.25257757112756,-3.42210685783902,0.00520601872821134,-3.17806911786897
"237",-5.87932785895673,-28.4476990174413,"t4936",-0.716738032379181,-3.5128570947657,-3.409389477864,0.0051684338208935,-3.55641952759234
"238",-12.1688381060176,-93.593082189178,"t4937",-8.6581942085766,-3.73796542006077,-3.40780936535471,0.0051819386247247,-3.89280297295785
"239",11.1344306190419,61.0391892021483,"t4938",-2.85086300008341,-3.2036372765343,-3.41876266355366,0.00510199783385627,-3.10734085246395
"240",-3.3171083011945,-10.1747795025317,"t4939",-5.2940348993138,-3.44971545509786,-3.41620778962191,0.00512421219063259,-3.46834551878578
"241",3.97230987909831,23.404002947717,"t4940",-0.332396640880348,-3.33368476934847,-3.42995386548799,0.00523758063501155,-3.30737351286727
"242",5.95469657705044,-2.78533922260832,"t4941",-1.75277376172302,-3.42418141960226,-3.42051461312932,0.00514639772617439,-3.43484907657118
"243",1.03843320962764,56.8666314108951,"t4942",-1.08858143678425,-3.21805545094444,-3.41623642772111,0.00510989360145943,-3.12565399173803
"244",3.45067967027066,46.1918147447911,"t4943",-1.94584414788345,-3.25494202656261,-3.42372943666062,0.0054253822419558,-3.17312118522052
"245",-9.31330251219055,-130.619013721825,"t4944",-2.39397867143927,-3.86590764764476,-3.41668507299611,0.00529429722145473,-4.10822095441272
"246",-5.38677771252283,97.1027897406413,"t4945",-3.99805925801776,-3.07902036085925,-3.41497737362253,0.00531440803147739,-2.898933527946
"247",-0.167515631997513,-29.7114519678814,"t4946",-9.04884692455669,-3.5172239630902,-3.41858948751242,0.00520745655991518,-3.57331058296717
"248",-3.84816564322861,29.6453031083673,"t4947",-7.91666760378278,-3.3121181047834,-3.41791644588725,0.00520226864204633,-3.26369361514263
"249",-2.425098097602,-27.4834355428344,"t4948",-5.77532976150255,-3.50952510521642,-3.41295156005756,0.00528522581079622,-3.55820772295791
"250",-7.73210254108481,32.3936010619998,"t4949",-0.477139254574633,-3.30262142643671,-3.41782106929504,0.00520537607739393,-3.24920019326627
"251",1.79264587440385,-14.2864897535389,"t4950",-2.70488910137133,-3.46392337227693,-3.41310254396766,0.00527506177176145,-3.48846465991922
"252",-13.2548647183221,-167.50217063381,"t4951",67.8687030912523,-3.99335652091587,-3.40856281158483,0.0052739831730224,-4.29196644095227
"253",-0.362196482423224,4.60012597219333,"t4952",-5.66042566672734,-3.39866111991895,-3.41273556011468,0.00527019125157567,-3.38849201645988
"254",6.05330844456044,-120.180911807485,"t4953",-4.11228748331746,-3.82983903423278,-3.42393008108952,0.00535791662889322,-4.06784938693839
"255",-1.92019152884733,-78.9820990138358,"t4954",2.99965430607295,-3.68747751449661,-3.42305372832106,0.00528645054839855,-3.84058868896643
"256",7.78445382099197,-78.3381806975246,"t4955",-6.49399914576551,-3.68525247003829,-3.41704315660144,0.00512410426499074,-3.81845616242524
"257",4.00256215004273,111.553682793181,"t4956",-2.75502624946243,-3.02908564291462,-3.41549210060894,0.00510709737452476,-2.84577658009731
"258",0.366611973980199,-28.9046274474096,"t4957",-5.60420437484126,-3.51443600011005,-3.4141717641006,0.00519424243857204,-3.56430940665905
"259",-4.93551094345901,-48.8527666042198,"t4958",-2.41088742316262,-3.58336632148839,-3.40819942643921,0.00501869683747518,-3.65337665169772
"260",-4.06226405725984,69.2343435782285,"t4959",-30.3674703218558,-3.17531911510341,-3.41325518373038,0.00507832781456383,-3.061660491014
"261",-3.9841242733027,27.2136099430454,"t4960",-1.73189365848309,-3.32052076279885,-3.42305438084186,0.00505624988487407,-3.28545556870033
"262",-4.12378908585208,-100.630589541505,"t4961",-2.97064840001107,-3.76228335967835,-3.42130551045757,0.00503009721164973,-3.92748715831696
"263",-3.08422055969441,24.6842495875525,"t4962",-14.173581679333,-3.32926090747175,-3.41779291661807,0.00499501490472213,-3.29449472201637
"264",2.68693137118138,114.903762532446,"t4963",-2.5636264634871,-3.01750952189124,-3.41493871793866,0.00505891294029177,-2.83365058677505
"265",1.4176270703784,80.6139616458071,"t4964",-3.4729711661158,-3.13599711497123,-3.41686695801564,0.00509459911389763,-3.00617114044713
"266",6.18192743930631,134.763501958406,"t4965",-1.29373770607514,-2.94888466368465,-3.40774653794369,0.00503080695825466,-2.72977737457257
"267",6.71037268819906,88.3062267928652,"t4966",-1.37922308822498,-3.10941667533493,-3.41652842762199,0.00500852510252755,-2.97424447402044
"268",-4.16470086216344,-53.3739073556221,"t4967",-2.01465117211769,-3.59898901604356,-3.41448980390825,0.00513642854544537,-3.68864106523162
"269",-10.0381039228499,12.1152998966013,"t4968",-2.4712505719028,-3.37269261479918,-3.41250373720639,0.00503015480189067,-3.35156190325515
"270",4.84199342171791,-19.5390738475417,"t4969",-2.08587631438327,-3.48207355194132,-3.41503547352548,0.00516572445161004,-3.51596894506154
"271",1.87743903830868,-61.8267254257875,"t4970",-2.62123217130678,-3.62819752825359,-3.41363697818742,0.00527331622895559,-3.73966885275841
"272",-1.04401212221511,61.2358476108006,"t4971",-0.821570279106973,-3.20295772807097,-3.4249446211255,0.00499466668238942,-3.11909197329596
"273",5.01930966650961,10.227061182546,"t4972",-2.71090214726062,-3.37921737885741,-3.4162458611009,0.0049092373722818,-3.36603879013493
"274",6.50051378996182,0.332839695037928,"t4973",-1.50815100462449,-3.41340662636371,-3.41365443091934,0.00491616040975507,-3.4120181375878
"275",6.12699061530789,-56.4941823892715,"t4974",-1.58067959707315,-3.60977105236121,-3.41682222223349,0.00492955302932241,-3.69531329016962
"276",-7.85979452577712,-57.0137703691866,"t4975",-0.439308051489671,-3.61156647629315,-3.41817401163965,0.00497497410811656,-3.70181604303246
"277",-0.376109485408442,135.04246443827,"t4976",-1.19146359131869,-2.94792071545678,-3.4135566480038,0.00489242288923288,-2.7528718039676
"278",6.58359979487693,-74.3360560567953,"t4977",-3.78302050944803,-3.67142322333447,-3.41422516303433,0.00492960883494791,-3.78067284172709
"279",-2.82061874720665,6.60580477321614,"t4978",-3.99218075926725,-3.3917305444277,-3.410417385417,0.00496681262933906,-3.37760759084244
"280",6.14168607083774,86.5408243147369,"t4979",-1.24679261239837,-3.11551698169548,-3.4162152804996,0.00490847563971736,-2.99143175250965
"281",2.78232299774608,75.3624035962648,"t4980",-2.84772531692909,-3.15414374916334,-3.4132626851574,0.00484567785425232,-3.04808075500775
"282",0.656422421798359,-20.1618847708482,"t4981",-0.675201714071034,-3.48422566030411,-3.41390893443116,0.00499137695531857,-3.51454450145216
"283",-1.68105306588583,44.2494902602429,"t4982",-2.64885787271459,-3.26165368271702,-3.41750225828267,0.00487367861168026,-3.20184446402357
"284",-1.4808304677103,31.1001518682137,"t4983",-1.76207701213159,-3.30709090942524,-3.41894754600978,0.00491712200679899,-3.2660243048438
"285",-1.07300190648959,-66.9205026156439,"t4984",-3.18365411139131,-3.64579895443005,-3.41597029981617,0.00486246203001776,-3.74136870281444
"286",-0.743802127718046,18.4464402988514,"t4985",-1.78084030152598,-3.35081550941166,-3.41665116175838,0.00487781373233141,-3.32667286195601
"287",6.14195201745323,69.9476176392399,"t4986",-2.05976615982398,-3.17285441351547,-3.40917128406295,0.00484346665004339,-3.07038233077731
"288",3.13417302464453,-2.68056727419859,"t4987",3.95183580988432,-3.42381938262134,-3.40591237539692,0.00488788440567731,-3.41901467837484
"289",-5.42000313200584,56.7932885692001,"t4988",-2.04214790916905,-3.21830888539309,-3.40310336973546,0.00476911304303397,-3.1322497564633
"290",-4.82724855816638,-40.2899415658738,"t4989",-0.93586623639181,-3.55377768281087,-3.40132080509016,0.00485412225496891,-3.59689310709647
"291",-7.69562163355832,110.575165238248,"t4990",-2.22998450928575,-3.03246688710014,-3.39729398947634,0.00472066091972208,-2.87530612824433
"292",-3.0814058599516,-64.3745067684361,"t4991",-2.54391615687744,-3.63700132621038,-3.40209677106862,0.00477432443359934,-3.70944155163407
"293",0.223035805686944,-44.0857675873782,"t4992",-1.69002292143901,-3.56689406953255,-3.40042522575737,0.00474163295866411,-3.60946375435769
"294",3.70152369367903,200.069404210381,"t4993",-1.66935190115565,-2.7232216685178,-3.3980967378638,0.00468761897749621,-2.46024760187085
"295",-0.775678400634446,174.164364162515,"t4994",0.661000049371846,-2.81273591953547,-3.39468960449291,0.00467037753277056,-2.58127627109903
"296",3.37745765719755,-17.3021412522763,"t4995",-0.0863357714390944,-3.47434388445298,-3.39422677208961,0.00474676513416157,-3.47635597293225
"297",-1.86507905734869,-98.210584528339,"t4996",-3.40504939104237,-3.75392108979526,-3.39867359542683,0.00478726873710036,-3.8688340563917
"298",-5.56514252692184,-235.910595191058,"t4997",-9.12106828309486,-4.22974020826883,-3.3930538264003,0.00478632678727809,-4.52219902756598
"299",-4.01822657656376,-25.0886122553674,"t4998",-2.25270162514267,-3.50124985018878,-3.39629466825558,0.00478090169767286,-3.51624085717952
"300",-3.72976882221979,36.7588326129706,"t4999",-2.89030864121552,-3.28753747242306,-3.39490895130542,0.00477538135234075,-3.21937150751162
"301",-12.5313504796577,88.5798752964633,"t4900",-1.94733053939957,-3.10847108942592,-3.39986290237216,0.00477285045992089,-2.9770844038237
"302",-0.417640379668047,-17.8793269385571,"t4901",-1.11323114454959,-3.47633833589216,-3.39550828003841,0.00477548306643931,-3.48089070307282
"303",-5.33338056825602,38.4171886940662,"t4902",-2.89267812319311,-3.28180706234666,-3.4009571211015,0.00471760498257295,-3.21972000030193
"304",-2.13817646146276,-59.4298827974076,"t4903",-2.54726412135065,-3.61991529544136,-3.39717539230511,0.00471630899597832,-3.67746508317247
"305",-5.31918851901023,-70.9689707539925,"t4904",-193.720191989079,-3.65978833998992,-3.39914605332639,0.00485483567409077,-3.74368874429638
"306",-9.45920248882114,-43.1028715195418,"t4905",-0.0933093203262496,-3.56349769549962,-3.38558757908999,0.00483072976035095,-3.59380590329603
"307",3.32718543599059,-76.5879139294045,"t4906",-207.952113256594,-3.67920446476441,-3.38102313881158,0.00483206810399349,-3.75110115486125
"308",7.86973943805345,144.639689175212,"t4907",16.1966462364292,-2.9147577331727,-3.38568145566647,0.00476276643254062,-2.69679639924966
"309",-3.17951806817585,47.6663575142785,"t4908",-2.19591920376474,-3.24984677902158,-3.38599259720089,0.00480094425518135,-3.15714907192729
"310",2.89826656549642,165.340730002751,"t4909",-2.12329158936192,-2.84322577794162,-3.39507386683901,0.00484550248381508,-2.59391494893488
"311",-3.17924356291934,198.070078189816,"t4910",-2.58004223132622,-2.73013029212696,-3.37914755862795,0.00465962723419107,-2.45621482801633
"312",-1.89269069895942,-55.84514447732,"t4911",-2.36616177037943,-3.60752831726166,-3.38963094185411,0.00461824041101364,-3.64753724483816
"313",-6.40744750796798,66.6988373376789,"t4912",0.0284065631937738,-3.18408049673626,-3.39601749001872,0.0046492278855059,-3.08591939553756
"314",4.48413142894449,3.92015206509765,"t4913",-2.80262171860498,-3.40101075361543,-3.40565870777804,0.00465896564306235,-3.38739485399117
"315",-9.38711638811008,-44.3842523615922,"t4914",-2.1664319779422,-3.56792547658518,-3.40400901588229,0.00458126011733535,-3.6073448210642
"316",2.69069314872766,35.4933594364302,"t4915",-0.0686363375262531,-3.29191028494802,-3.40938737465885,0.00459315898188734,-3.24636073196606
"317",4.22846447477774,-104.531608913525,"t4916",-2.71965799567093,-3.77576323952592,-3.39953900002909,0.00458608034026181,-3.87892935660335
"318",-1.78876802786744,-75.6964854987084,"t4917",0.972885731355603,-3.6761241549806,-3.40472866008164,0.00461524667229196,-3.75408661288375
"319",-0.460005010576546,-142.64331392764,"t4918",-0.350651981807442,-3.9074573316038,-3.40079693031249,0.00455338883830381,-4.05030740380927
"320",-1.38980639452177,-44.4995424861446,"t4919",-2.81970182815575,-3.56832385887411,-3.40181623307595,0.00447144340415588,-3.60079341881358
"321",3.11795321420248,49.9722990967169,"t4920",-1.40526251261782,-3.24187865261602,-3.39912879364532,0.00476524007175651,-3.16099879151185
"322",-4.21136826481556,-4.65390261227771,"t4921",-1.25157340554072,-3.43063819604407,-3.40178749052956,0.00456404695037182,-3.42302812055446
"323",-2.08254281033026,-59.5034107125774,"t4922",-26.6307253647589,-3.62016936940701,-3.4051552944716,0.00456139720653459,-3.67657398587524
"324",1.81895762529889,-72.7839046092028,"t4923",-3.91112284722099,-3.66605980084832,-3.40085557689509,0.00457804752798281,-3.73406375146818
"325",-8.46176513247038,8.90632677942004,"t4924",-1.87769689576874,-3.38378114523918,-3.40149754330886,0.00467423395333444,-3.35986728827701
"326",2.52707975435992,126.374113258864,"t4925",-2.67832640195791,-2.97787399721001,-3.39406724443667,0.00476878759926947,-2.79141594025912
"327",-7.48969217817074,54.025578190994,"t4926",-0.136169803575881,-3.22787264291214,-3.40035027685654,0.00469442484798208,-3.14673126017014
"328",-5.88677241518773,125.016158719344,"t4927",-1.43023447079413,-2.98256637688967,-3.39841674010264,0.00464876738547078,-2.81724569879131
"329",-1.13362983639172,32.7480765186898,"t4928",-1.46326391197205,-3.30139654490975,-3.39563187467247,0.00457604250288982,-3.24577528463506
"330",-3.64387841580329,-70.6927460764003,"t4929",-1.38120146358998,-3.65883385217281,-3.39801129626698,0.00454243043183091,-3.71912817735411
"331",-6.86887274187777,-53.5733151585976,"t4930",1.17580101971385,-3.59967806497371,-3.39564579001913,0.00461069452713964,-3.6426559810216
"332",0.250985685782667,-57.3780981960021,"t4931",-1.31254535453937,-3.61282540245123,-3.39688249027035,0.00455849151013975,-3.65844006376479
"333",-2.3882257350371,-118.476104049252,"t4932",0.317391474102513,-3.82394811148859,-3.39371261734695,0.00460914605310347,-3.93978628471263
"334",-3.36866690508058,-66.7590336683992,"t4933",-4.39154097856905,-3.64524100231539,-3.39064836557537,0.00455016653644157,-3.69441308657849
"335",-9.30383583012056,48.9306835916497,"t4934",-2.14836731765833,-3.24547793027057,-3.40389151154103,0.0047330181613815,-3.17230169745294
"336",1.93973358534245,46.8760779994136,"t4935",-0.329712241738332,-3.25257757112756,-3.39212650893092,0.00463200833603947,-3.1749961248768
"337",-5.87932785895673,-28.4476990174413,"t4936",-0.716738032379181,-3.5128570947657,-3.39851253239982,0.00466542207313839,-3.53123305532579
"338",-12.1688381060176,-93.593082189178,"t4937",-8.6581942085766,-3.73796542006077,-3.39674062769717,0.00459987657074142,-3.82725725364265
"339",11.1344306190419,61.0391892021483,"t4938",-2.85086300008341,-3.2036372765343,-3.40139485664834,0.00454474777722591,-3.12398713719821
"340",-3.3171083011945,-10.1747795025317,"t4939",-5.2940348993138,-3.44971545509786,-3.40115484253814,0.00472641568359235,-3.449245079956
"341",3.97230987909831,23.404002947717,"t4940",-0.332396640880348,-3.33368476934847,-3.39724555936751,0.00476755568283148,-3.28566567211311
"342",5.95469657705044,-2.78533922260832,"t4941",-1.75277376172302,-3.42418141960226,-3.40448312957016,0.00471757011809563,-3.4176231626555
"343",1.03843320962764,56.8666314108951,"t4942",-1.08858143678425,-3.21805545094444,-3.39955386974967,0.00450293518606012,-3.14348711425684
"344",3.45067967027066,46.1918147447911,"t4943",-1.94584414788345,-3.25494202656261,-3.39939309864248,0.00454678870010379,-3.18936867732357
"345",-9.31330251219055,-130.619013721825,"t4944",-2.39397867143927,-3.86590764764476,-3.41094466516137,0.00462040946729673,-4.01445799277065
"346",-5.38677771252283,97.1027897406413,"t4945",-3.99805925801776,-3.07902036085925,-3.40359921446978,0.00469383039199388,-2.94781518883777
"347",-0.167515631997513,-29.7114519678814,"t4946",-9.04884692455669,-3.5172239630902,-3.40516972177245,0.00464281606207216,-3.54311452819641
"348",-3.84816564322861,29.6453031083673,"t4947",-7.91666760378278,-3.3121181047834,-3.40324976102889,0.00461797644555715,-3.26634844955305
"349",-2.425098097602,-27.4834355428344,"t4948",-5.77532976150255,-3.50952510521642,-3.40702747457185,0.00456603642286489,-3.53251784228589
"350",-7.73210254108481,32.3936010619998,"t4949",-0.477139254574633,-3.30262142643671,-3.41040848589258,0.00455997435303156,-3.26269449584752
"351",1.79264587440385,-14.2864897535389,"t4950",-2.70488910137133,-3.46392337227693,-3.40477792995835,0.00455688430258325,-3.46987981085526
"352",-13.2548647183221,-167.50217063381,"t4951",67.8687030912523,-3.99335652091587,-3.40935998346362,0.0045920709354133,-4.17854183284978
"353",-0.362196482423224,4.60012597219333,"t4952",-5.66042566672734,-3.39866111991895,-3.40494292603067,0.00465551626582209,-3.3835269647423
"354",6.05330844456044,-120.180911807485,"t4953",-4.11228748331746,-3.82983903423278,-3.40048991559123,0.00476046739478021,-3.97260722772572
"355",-1.92019152884733,-78.9820990138358,"t4954",2.99965430607295,-3.68747751449661,-3.40285320458484,0.00474672287564864,-3.77775934074056
"356",7.78445382099197,-78.3381806975246,"t4955",-6.49399914576551,-3.68525247003829,-3.40757144680416,0.00466150047488832,-3.77274491332756
"357",4.00256215004273,111.553682793181,"t4956",-2.75502624946243,-3.02908564291462,-3.40260589446752,0.00465840602036018,-2.88294354695041
"358",0.366611973980199,-28.9046274474096,"t4957",-5.60420437484126,-3.51443600011005,-3.4031328223757,0.00467664808149001,-3.53830959287381
"359",-4.93551094345901,-48.8527666042198,"t4958",-2.41088742316262,-3.58336632148839,-3.39814602740582,0.00463019766325669,-3.6243439931803
"360",-4.06226405725984,69.2343435782285,"t4959",-30.3674703218558,-3.17531911510341,-3.40237973069646,0.00467436132493143,-3.07875339271737
"361",-3.9841242733027,27.2136099430454,"t4960",-1.73189365848309,-3.32052076279885,-3.39922094581608,0.00470466661491163,-3.27118998364581
"362",-4.12378908585208,-100.630589541505,"t4961",-2.97064840001107,-3.76228335967835,-3.39892449137193,0.00464394198240266,-3.86624711085766
"363",-3.08422055969441,24.6842495875525,"t4962",-14.173581679333,-3.32926090747175,-3.39322697106924,0.00474264093768041,-3.27615843845939
"364",2.68693137118138,114.903762532446,"t4963",-2.5636264634871,-3.01750952189124,-3.39901236796576,0.00478753456598136,-2.84890663308036
"365",1.4176270703784,80.6139616458071,"t4964",-3.4729711661158,-3.13599711497123,-3.40535993334455,0.0047229713901768,-3.02462249884259
"366",6.18192743930631,134.763501958406,"t4965",-1.29373770607514,-2.94888466368465,-3.3986484607088,0.00472350297947835,-2.76209265768333
"367",6.71037268819906,88.3062267928652,"t4966",-1.37922308822498,-3.10941667533493,-3.3994657835049,0.00468459915122131,-2.98578650842349
"368",-4.16470086216344,-53.3739073556221,"t4967",-2.01465117211769,-3.59898901604356,-3.39740455557396,0.0048473033643721,-3.65612407626856
"369",-10.0381039228499,12.1152998966013,"t4968",-2.4712505719028,-3.37269261479918,-3.40238904440603,0.00458378824326277,-3.34685507517638
"370",4.84199342171791,-19.5390738475417,"t4969",-2.08587631438327,-3.48207355194132,-3.40047833873493,0.00450152761895198,-3.48843401930838
"371",1.87743903830868,-61.8267254257875,"t4970",-2.62123217130678,-3.62819752825359,-3.4057603327631,0.00460215578345946,-3.69029655475375
"372",-1.04401212221511,61.2358476108006,"t4971",-0.821570279106973,-3.20295772807097,-3.40438663282104,0.00470205783169454,-3.11645213598222
"373",5.01930966650961,10.227061182546,"t4972",-2.71090214726062,-3.37921737885741,-3.40922710080602,0.00468207198364213,-3.36134326416823
"374",6.50051378996182,0.332839695037928,"t4973",-1.50815100462449,-3.41340662636371,-3.41487761538941,0.00479303156695754,-3.41328230422436
"375",6.12699061530789,-56.4941823892715,"t4974",-1.58067959707315,-3.60977105236121,-3.40739261728128,0.00463851216239001,-3.6694415693982
